Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
ME CONTRATA,1,2,50.0,3,1,33.0,1,1,100.0,11,6,55.0,17,7,41.0,FF,1.0,1.1,4631,SPLIT
FF,2,2,100.0,2,2,100.0,3,1,33.0,4,2,50.0,12,3,25.0,ME CONTRATA,1.0,1.1,4631,BIND
ME CONTRATA,0,2,0.0,4,0,0.0,1,0,0.0,3,2,67.0,13,11,85.0,FF,1.0,1.1,4631,BIND
FF,1,2,50.0,3,1,33.0,2,0,0.0,4,3,75.0,19,11,58.0,ME CONTRATA,1.0,1.1,4631,HAVEN
ME CONTRATA,1,2,50.0,3,1,33.0,2,0,0.0,2,1,50.0,21,11,52.0,FF,1.0,1.1,4631,HAVEN
novidades em breve,1,2,50.0,4,1,25.0,0,0,,8,5,62.0,11,4,36.0,FF,1.0,1.1,4624,BIND
FF,1,2,50.0,3,1,33.0,2,0,0.0,6,3,50.0,12,9,75.0,novidades em breve,1.0,1.1,4624,BIND
FAKEZIN,0,2,0.0,3,0,0.0,1,0,0.0,3,2,67.0,17,11,65.0,FF,1.0,1.08,3066,HAVEN
FF,2,2,100.0,3,2,67.0,2,0,0.0,3,2,67.0,16,7,44.0,FAKEZIN,1.0,1.08,3066,HAVEN
B4,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,23,14,61.0,FF,1.0,1.08,2939,BIND
FF,1,2,50.0,3,1,33.0,0,0,,4,3,75.0,25,11,44.0,B4,1.0,1.08,2939,BIND
FF,2,2,100.0,2,2,100.0,0,0,,2,2,100.0,10,9,90.0,HL,1.0,1.08,3063,HAVEN
HL,0,2,0.0,3,0,0.0,4,0,0.0,2,0,0.0,5,1,20.0,FF,1.0,1.08,3063,HAVEN
FF,1,2,50.0,3,1,33.0,2,0,0.0,3,3,100.0,14,9,64.0,QSM,1.0,1.08,3058,SPLIT
QSM,1,2,50.0,2,1,50.0,3,0,0.0,3,1,33.0,14,7,50.0,FF,1.0,1.08,3058,SPLIT
FF,2,2,100.0,3,2,67.0,2,0,0.0,3,0,0.0,14,11,79.0,ANA,1.0,1.08,2928,SPLIT
ANA,0,2,0.0,3,1,33.0,0,0,,5,3,60.0,14,5,36.0,FF,1.0,1.08,2928,SPLIT
FF,2,2,100.0,2,2,100.0,1,1,100.0,2,2,100.0,11,8,73.0,NEW,1.0,1.12,5281,ASCENT
NEW,0,2,0.0,5,0,0.0,2,1,50.0,4,0,0.0,5,2,40.0,FF,1.0,1.12,5281,ASCENT
FF,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,14,10,71.0,NEW,1.0,1.12,5281,SPLIT
NEW,1,2,50.0,3,1,33.0,3,1,33.0,6,3,50.0,7,1,14.0,FF,1.0,1.12,5281,SPLIT
FF,2,2,100.0,2,2,100.0,1,0,0.0,2,2,100.0,13,9,69.0,ATHZ,1.0,1.12,5269,SPLIT
ATHZ,0,2,0.0,4,0,0.0,3,0,0.0,1,0,0.0,10,5,50.0,FF,1.0,1.12,5269,SPLIT
FF,0,2,0.0,4,1,25.0,3,1,33.0,1,1,100.0,16,10,62.0,ATHZ,1.0,1.12,5269,ASCENT
ATHZ,2,2,100.0,3,2,67.0,2,0,0.0,4,2,50.0,15,7,47.0,FF,1.0,1.12,5269,ASCENT
FF,0,2,0.0,4,0,0.0,1,0,0.0,3,2,67.0,11,4,36.0,DG,1.0,1.07,2700,HAVEN
DG,2,2,100.0,2,2,100.0,0,0,,6,4,67.0,11,7,64.0,FF,1.0,1.07,2700,HAVEN
ANA,1,2,50.0,4,1,25.0,0,0,,7,1,14.0,6,2,33.0,FF,1.0,1.07,2717,SPLIT
FF,1,2,50.0,3,1,33.0,0,0,,3,3,100.0,11,9,82.0,ANA,1.0,1.07,2717,SPLIT
FKL,0,2,0.0,3,0,0.0,2,0,0.0,7,3,43.0,6,2,33.0,FF,1.0,1.07,2738,HAVEN
FF,2,2,100.0,3,2,67.0,0,0,,2,1,50.0,13,10,77.0,FKL,1.0,1.07,2738,HAVEN
GLB,1,2,50.0,2,1,50.0,2,0,0.0,5,2,40.0,14,7,50.0,FF,1.0,1.08,2744,HAVEN
FF,1,2,50.0,3,1,33.0,3,1,33.0,4,3,75.0,13,8,62.0,GLB,1.0,1.08,2744,HAVEN
GLB,2,2,100.0,2,2,100.0,0,0,,7,3,43.0,14,8,57.0,FF,1.0,1.08,2744,SPLIT
FF,0,2,0.0,4,0,0.0,2,0,0.0,3,2,67.0,14,8,57.0,GLB,1.0,1.08,2744,SPLIT
GLB,1,2,50.0,4,1,25.0,1,0,0.0,5,2,40.0,10,4,40.0,FF,1.0,1.08,2744,BIND
FF,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,15,10,67.0,GLB,1.0,1.08,2744,BIND
FF,1,2,50.0,3,1,33.0,1,0,0.0,5,5,100.0,10,7,70.0,Onfire Team,1.0,1.08,2781,SPLIT
Onfire Team,1,2,50.0,3,1,33.0,2,0,0.0,5,2,40.0,9,3,33.0,FF,1.0,1.08,2781,SPLIT
FF,1,2,50.0,3,2,67.0,0,0,,2,1,50.0,11,10,91.0,Onfire Team,1.0,1.08,2781,HAVEN
Onfire Team,1,2,50.0,4,2,50.0,2,0,0.0,4,0,0.0,6,1,17.0,FF,1.0,1.08,2781,HAVEN
DG,1,2,50.0,3,1,33.0,4,1,25.0,2,0,0.0,17,10,59.0,FF,1.0,1.08,2836,HAVEN
FF,1,2,50.0,3,2,67.0,4,1,25.0,4,2,50.0,15,9,60.0,DG,1.0,1.08,2836,HAVEN
DG,1,2,50.0,3,1,33.0,2,0,0.0,6,1,17.0,10,6,60.0,FF,1.0,1.08,2836,SPLIT
FF,1,2,50.0,3,1,33.0,2,0,0.0,3,3,100.0,13,9,69.0,DG,1.0,1.08,2836,SPLIT
FF,2,2,100.0,2,2,100.0,2,0,0.0,5,3,60.0,15,8,53.0,oNe,1.0,1.08,2838,BIND
oNe,0,2,0.0,3,0,0.0,3,0,0.0,1,0,0.0,17,11,65.0,FF,1.0,1.08,2838,BIND
FF,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,oNe,1.0,1.08,2838,SPLIT
oNe,0,2,0.0,4,0,0.0,3,0,0.0,3,0,0.0,5,2,40.0,FF,1.0,1.08,2838,SPLIT
Vorax,2,2,100.0,2,2,100.0,1,0,0.0,10,5,50.0,11,4,36.0,SLK,1.0,2.01,9257,BIND
SLK,0,2,0.0,4,0,0.0,1,0,0.0,4,3,75.0,15,10,67.0,Vorax,1.0,2.01,9257,BIND
Vorax,2,2,100.0,3,2,67.0,4,2,50.0,3,1,33.0,13,5,38.0,Galaxy Carrots,1.0,2.01,9423,BIND
Galaxy Carrots,0,2,0.0,3,0,0.0,0,0,,5,3,60.0,15,10,67.0,Vorax,1.0,2.01,9423,BIND
Vorax,1,2,50.0,3,1,33.0,0,0,,3,3,100.0,10,9,90.0,Galaxy Carrots,1.0,2.01,9423,ICEBOX
Galaxy Carrots,1,2,50.0,3,1,33.0,3,0,0.0,4,2,50.0,6,0,0.0,Vorax,1.0,2.01,9423,ICEBOX
Vorax,1,2,50.0,4,1,25.0,0,0,,3,2,67.0,10,10,100.0,Galaxy Carrots,1.0,2.01,9423,HAVEN
Galaxy Carrots,1,2,50.0,2,1,50.0,1,0,0.0,7,3,43.0,7,0,0.0,Vorax,1.0,2.01,9423,HAVEN
SLK,1,2,50.0,3,1,33.0,2,0,0.0,5,2,40.0,14,8,57.0,Vorax,1.0,2.01,9424,BIND
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,5,3,60.0,14,9,64.0,SLK,1.0,2.01,9424,BIND
SLK,2,2,100.0,4,2,50.0,2,0,0.0,3,1,33.0,12,10,83.0,Vorax,1.0,2.01,9424,SPLIT
Vorax,0,2,0.0,4,0,0.0,1,0,0.0,5,3,60.0,11,5,45.0,SLK,1.0,2.01,9424,SPLIT
Vorax,1,2,50.0,2,1,50.0,0,0,,3,3,100.0,10,9,90.0,HL,1.0,2.02,10295,BIND
HL,1,2,50.0,3,1,33.0,4,0,0.0,4,1,25.0,4,0,0.0,Vorax,1.0,2.02,10295,BIND
Vorax,0,2,0.0,3,0,0.0,2,0,0.0,4,4,100.0,14,9,64.0,HL,1.0,2.02,10295,ICEBOX
HL,2,2,100.0,4,2,50.0,2,0,0.0,5,3,60.0,12,5,42.0,Vorax,1.0,2.02,10295,ICEBOX
Vorax,1,2,50.0,2,1,50.0,0,0,,4,4,100.0,12,8,67.0,SLK,1.0,2.02,10288,BIND
SLK,1,2,50.0,4,1,25.0,3,1,33.0,5,1,20.0,6,2,33.0,Vorax,1.0,2.02,10288,BIND
HL,1,2,50.0,3,1,33.0,0,0,,7,3,43.0,20,12,60.0,Vorax,1.0,2.02,10309,BIND
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,4,2,50.0,20,10,50.0,HL,1.0,2.02,10309,BIND
Vorax,2,2,100.0,2,2,100.0,3,0,0.0,6,2,33.0,7,1,14.0,SLK,1.0,2.02,10310,SPLIT
SLK,0,2,0.0,4,0,0.0,0,0,,2,2,100.0,12,11,92.0,Vorax,1.0,2.02,10310,SPLIT
Vorax,1,2,50.0,3,1,33.0,4,0,0.0,2,2,100.0,11,4,36.0,SLK,1.0,2.02,10310,HAVEN
SLK,1,2,50.0,3,1,33.0,0,0,,5,4,80.0,12,8,67.0,Vorax,1.0,2.02,10310,HAVEN
VKS,0,2,0.0,4,0,0.0,1,0,0.0,6,4,67.0,13,7,54.0,Vorax,1.0,2.02,10342,BIND
Vorax,2,2,100.0,3,2,67.0,0,0,,6,3,50.0,15,8,53.0,VKS,1.0,2.02,10342,BIND
SLK,1,2,50.0,3,1,33.0,2,0,0.0,9,4,44.0,5,1,20.0,Vorax,1.0,2.02,10344,SPLIT
Vorax,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,14,10,71.0,SLK,1.0,2.02,10344,SPLIT
SLK,0,2,0.0,4,0,0.0,1,0,0.0,6,1,17.0,7,4,57.0,Vorax,1.0,2.02,10344,HAVEN
Vorax,2,2,100.0,2,2,100.0,1,0,0.0,3,3,100.0,12,8,67.0,SLK,1.0,2.02,10344,HAVEN
Vorax,2,2,100.0,2,2,100.0,1,0,0.0,7,6,86.0,10,5,50.0,paiN,1.0,2.03,13023,BIND
paiN,0,2,0.0,4,0,0.0,1,0,0.0,2,1,50.0,13,6,46.0,Vorax,1.0,2.03,13023,BIND
Vorax,1,2,50.0,3,1,33.0,1,0,0.0,7,2,29.0,9,4,44.0,paiN,1.0,2.03,13023,HAVEN
paiN,1,2,50.0,3,2,67.0,1,1,100.0,4,3,75.0,12,7,58.0,Vorax,1.0,2.03,13023,HAVEN
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,3,1,33.0,14,7,50.0,paiN,1.0,2.03,13023,SPLIT
paiN,1,2,50.0,4,1,25.0,1,0,0.0,3,1,33.0,15,11,73.0,Vorax,1.0,2.03,13023,SPLIT
Vorax,1,2,50.0,3,1,33.0,1,0,0.0,1,1,100.0,16,11,69.0,SEMORGAINDA,1.0,,14088,HAVEN
SEMORGAINDA,1,2,50.0,3,1,33.0,4,0,0.0,3,1,33.0,11,6,55.0,Vorax,1.0,,14088,HAVEN
Vorax,1,2,50.0,3,1,33.0,0,0,,2,2,100.0,12,10,83.0,SEMORGAINDA,1.0,,14088,BIND
SEMORGAINDA,1,2,50.0,3,1,33.0,2,0,0.0,5,2,40.0,7,1,14.0,Vorax,1.0,,14088,BIND
Vorax,2,2,100.0,2,2,100.0,0,0,,2,2,100.0,11,9,82.0,Urubuzada e-Sports,1.0,,14101,HAVEN
Urubuzada e-Sports,0,2,0.0,3,0,0.0,1,0,0.0,5,0,0.0,6,2,33.0,Vorax,1.0,,14101,HAVEN
Vorax,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,Urubuzada e-Sports,1.0,,14101,SPLIT
Urubuzada e-Sports,0,2,0.0,3,0,0.0,2,1,50.0,5,0,0.0,5,1,20.0,Vorax,1.0,,14101,SPLIT
Vorax,1,2,50.0,3,1,33.0,3,1,33.0,2,2,100.0,18,10,56.0,SLK,1.0,,14199,ICEBOX
SLK,1,2,50.0,3,1,33.0,2,1,50.0,2,1,50.0,19,9,47.0,Vorax,1.0,,14199,ICEBOX
VKS,0,2,0.0,3,0,0.0,2,2,100.0,3,1,33.0,15,10,67.0,Vorax,1.0,,14202,HAVEN
Vorax,2,2,100.0,2,2,100.0,3,0,0.0,6,4,67.0,12,4,33.0,VKS,1.0,,14202,HAVEN
VKS,0,2,0.0,4,1,25.0,0,0,,5,5,100.0,14,7,50.0,Vorax,1.0,,14202,ICEBOX
Vorax,2,2,100.0,4,2,50.0,3,0,0.0,3,1,33.0,13,7,54.0,VKS,1.0,,14202,ICEBOX
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,3,1,33.0,12,5,42.0,SLK,1.0,,14206,HAVEN
SLK,1,2,50.0,3,1,33.0,1,0,0.0,1,1,100.0,15,11,73.0,Vorax,1.0,,14206,HAVEN
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,4,1,25.0,6,0,0.0,SLK,1.0,,14206,ICEBOX
SLK,1,2,50.0,3,2,67.0,0,0,,1,1,100.0,11,10,91.0,Vorax,1.0,,14206,ICEBOX
Vorax,1,2,50.0,4,1,25.0,1,0,0.0,4,0,0.0,7,2,29.0,HL,1.0,2.06,15666,ICEBOX
HL,1,2,50.0,3,2,67.0,0,0,,2,2,100.0,11,9,82.0,Vorax,1.0,2.06,15666,ICEBOX
Vorax,0,2,0.0,4,0,0.0,1,0,0.0,3,1,33.0,8,2,25.0,HL,1.0,2.06,15666,BIND
HL,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,11,8,73.0,Vorax,1.0,2.06,15666,BIND
Vorax,2,2,100.0,3,2,67.0,3,2,67.0,4,2,50.0,16,8,50.0,Susheria Katojin,1.0,2.06,16498,BIND
Susheria Katojin,0,2,0.0,4,0,0.0,0,0,,2,2,100.0,20,10,50.0,Vorax,1.0,2.06,16498,BIND
Vorax,1,2,50.0,3,2,67.0,0,0,,5,4,80.0,13,7,54.0,Susheria Katojin,1.0,2.06,16498,HAVEN
Susheria Katojin,1,2,50.0,3,1,33.0,4,0,0.0,2,0,0.0,12,7,58.0,Vorax,1.0,2.06,16498,HAVEN
Vorax,2,2,100.0,2,2,100.0,3,0,0.0,5,3,60.0,10,2,20.0,hPw,1.0,2.06,16540,BIND
hPw,0,2,0.0,5,1,20.0,1,0,0.0,1,0,0.0,13,12,92.0,Vorax,1.0,2.06,16540,BIND
Vorax,2,2,100.0,2,2,100.0,1,0,0.0,5,4,80.0,12,7,58.0,hPw,1.0,2.06,16540,HAVEN
hPw,0,2,0.0,4,0,0.0,1,1,100.0,5,3,60.0,10,3,30.0,Vorax,1.0,2.06,16540,HAVEN
Vorax,0,2,0.0,4,0,0.0,1,0,0.0,2,1,50.0,15,8,53.0,hPw,1.0,2.06,16540,ICEBOX
hPw,2,2,100.0,2,2,100.0,3,1,33.0,4,2,50.0,13,8,62.0,Vorax,1.0,2.06,16540,ICEBOX
Vorax,0,2,0.0,4,0,0.0,1,1,100.0,1,1,100.0,15,11,73.0,OSKARAVELHO,1.0,2.08,17774,BIND
OSKARAVELHO,2,2,100.0,2,2,100.0,2,1,50.0,7,3,43.0,10,2,20.0,Vorax,1.0,2.08,17774,BIND
Vorax,1,2,50.0,3,1,33.0,0,0,,4,3,75.0,11,9,82.0,Vammo E-Sports,1.0,2.08,17778,BIND
Vammo E-Sports,1,2,50.0,3,1,33.0,2,0,0.0,5,2,40.0,8,2,25.0,Vorax,1.0,2.08,17778,BIND
Vorax,1,2,50.0,3,1,33.0,2,0,0.0,1,1,100.0,22,13,59.0,Vammo E-Sports,1.0,2.08,17778,ICEBOX
Vammo E-Sports,1,2,50.0,3,1,33.0,2,1,50.0,5,4,80.0,18,7,39.0,Vorax,1.0,2.08,17778,ICEBOX
Vorax,1,2,50.0,4,1,25.0,2,1,50.0,3,2,67.0,15,9,60.0,TNET,1.0,2.08,17780,BIND
TNET,1,2,50.0,3,1,33.0,1,0,0.0,8,3,38.0,12,7,58.0,Vorax,1.0,2.08,17780,BIND
Vorax,1,2,50.0,3,1,33.0,1,1,100.0,6,2,33.0,12,5,42.0,TNET,1.0,2.08,17780,HAVEN
TNET,1,2,50.0,3,1,33.0,3,1,33.0,2,1,50.0,14,10,71.0,Vorax,1.0,2.08,17780,HAVEN
Vorax,1,2,50.0,2,1,50.0,1,0,0.0,7,3,43.0,9,2,22.0,TNET,1.0,2.08,17780,SPLIT
TNET,1,2,50.0,3,1,33.0,2,0,0.0,2,1,50.0,12,11,92.0,Vorax,1.0,2.08,17780,SPLIT
