Team,Pistol_W,Pistol_P,Pistol_WR,Eco_0_5_P,Eco_0_5_W,Eco_0_5_WR,Semi_Eco_5_10_P,Semi_Eco_5_10_W,Semi_Eco_5_10_WR,Semi_Buy_10_20_P,Semi_Buy_10_20_W,Semi_Buy_10_20_WR,Full_Buy_20_P,Full_Buy_20_W,Full_Buy_20_WR,Opp_team,Num_maps,Patch,match_id,Map
FAKEZIN,1,2,50.0,2,1,50.0,1,0,0.0,5,4,80.0,13,8,62.0,BD,1.0,1.08,2977,SPLIT
BD,1,2,50.0,4,1,25.0,1,0,0.0,2,0,0.0,14,7,50.0,FAKEZIN,1.0,1.08,2977,SPLIT
BD,0,2,0.0,4,1,25.0,0,0,,1,1,100.0,17,11,65.0,Galaxy Boys,1.0,1.08,2957,HAVEN
Galaxy Boys,2,2,100.0,3,2,67.0,1,0,0.0,8,3,38.0,10,4,40.0,BD,1.0,1.08,2957,HAVEN
BD,2,2,100.0,2,2,100.0,0,0,,5,5,100.0,10,6,60.0,Galaxy Boys,1.0,1.08,2957,ASCENT
Galaxy Boys,0,2,0.0,4,0,0.0,2,1,50.0,1,0,0.0,10,3,30.0,BD,1.0,1.08,2957,ASCENT
BD,2,2,100.0,2,2,100.0,4,1,25.0,6,4,67.0,14,5,36.0,VKS,1.0,1.12,5998,HAVEN
VKS,0,2,0.0,3,0,0.0,4,2,50.0,1,1,100.0,18,11,61.0,BD,1.0,1.12,5998,HAVEN
oNe,1,2,50.0,2,1,50.0,1,1,100.0,7,2,29.0,13,9,69.0,BD,1.0,1.12,5995,SPLIT
BD,1,2,50.0,3,1,33.0,3,0,0.0,2,0,0.0,15,9,60.0,oNe,1.0,1.12,5995,SPLIT
paiN,0,2,0.0,4,1,25.0,0,0,,0,0,,19,12,63.0,BD,1.0,1.12,5283,SPLIT
BD,2,2,100.0,3,2,67.0,2,1,50.0,6,3,50.0,12,4,33.0,paiN,1.0,1.12,5283,SPLIT
paiN,1,2,50.0,3,1,33.0,1,0,0.0,1,1,100.0,15,11,73.0,BD,1.0,1.12,5283,ASCENT
BD,1,2,50.0,3,1,33.0,2,0,0.0,4,2,50.0,11,4,36.0,paiN,1.0,1.12,5283,ASCENT
tiobaṛo,0,2,0.0,4,1,25.0,1,0,0.0,2,0,0.0,9,2,22.0,BD,1.0,1.12,5274,BIND
BD,2,2,100.0,3,2,67.0,0,0,,3,2,67.0,10,9,90.0,tiobaṛo,1.0,1.12,5274,BIND
tiobaṛo,2,2,100.0,2,2,100.0,1,0,0.0,8,3,38.0,9,2,22.0,BD,1.0,1.12,5274,ASCENT
BD,0,2,0.0,4,0,0.0,1,1,100.0,1,1,100.0,14,11,79.0,tiobaṛo,1.0,1.12,5274,ASCENT
IMP,0,2,0.0,4,0,0.0,1,0,0.0,1,1,100.0,20,13,65.0,BD,1.0,,8297,BIND
BD,2,2,100.0,2,2,100.0,2,0,0.0,7,5,71.0,15,5,33.0,IMP,1.0,,8297,BIND
IMP,1,2,50.0,3,1,33.0,1,0,0.0,3,2,67.0,14,10,71.0,BD,1.0,,8297,ASCENT
BD,1,2,50.0,2,1,50.0,3,0,0.0,5,2,40.0,11,5,45.0,IMP,1.0,,8297,ASCENT
BD,1,2,50.0,3,1,33.0,0,0,,4,3,75.0,13,9,69.0,TREMBALA,1.0,,8295,ASCENT
TREMBALA,1,2,50.0,3,1,33.0,3,0,0.0,3,2,67.0,11,4,36.0,BD,1.0,,8295,ASCENT
BD,1,2,50.0,3,1,33.0,1,0,0.0,7,1,14.0,13,9,69.0,TREMBALA,1.0,,8295,HAVEN
TREMBALA,1,2,50.0,3,1,33.0,0,0,,6,3,50.0,15,9,60.0,BD,1.0,,8295,HAVEN
BD,1,2,50.0,4,1,25.0,1,1,100.0,3,0,0.0,14,11,79.0,TREMBALA,1.0,,8295,SPLIT
TREMBALA,1,2,50.0,3,2,67.0,1,0,0.0,9,4,44.0,9,3,33.0,BD,1.0,,8295,SPLIT
BD,2,2,100.0,2,2,100.0,0,0,,3,3,100.0,10,8,80.0,SwedishStyle,1.0,1.14,8247,ASCENT
SwedishStyle,0,2,0.0,3,0,0.0,4,0,0.0,4,1,25.0,4,1,25.0,BD,1.0,1.14,8247,ASCENT
BD,1,2,50.0,2,1,50.0,1,1,100.0,3,3,100.0,11,8,73.0,SwedishStyle,1.0,1.14,8247,HAVEN
SwedishStyle,1,2,50.0,4,1,25.0,3,0,0.0,5,0,0.0,5,3,60.0,BD,1.0,1.14,8247,HAVEN
BD,1,2,50.0,3,1,33.0,1,1,100.0,4,3,75.0,13,8,62.0,3P,1.0,1.14,8238,ASCENT
3P,1,2,50.0,2,1,50.0,2,2,100.0,8,2,25.0,9,3,33.0,BD,1.0,1.14,8238,ASCENT
BD,1,2,50.0,3,1,33.0,0,0,,4,2,50.0,17,8,47.0,DLWZK,1.0,2.01,9324,HAVEN
DLWZK,1,2,50.0,3,1,33.0,2,2,100.0,5,1,20.0,14,9,64.0,BD,1.0,2.01,9324,HAVEN
semTAG,2,2,100.0,2,2,100.0,3,0,0.0,7,3,43.0,7,1,14.0,BD,1.0,2.01,9317,BIND
BD,0,2,0.0,4,0,0.0,0,0,,0,0,,15,13,87.0,semTAG,1.0,2.01,9317,BIND
Galaxy Carrots,1,2,50.0,3,1,33.0,2,1,50.0,4,3,75.0,14,8,57.0,BD,1.0,,14087,BIND
BD,1,2,50.0,3,1,33.0,0,0,,8,5,62.0,12,4,33.0,Galaxy Carrots,1.0,,14087,BIND
Galaxy Carrots,0,2,0.0,3,0,0.0,2,0,0.0,4,1,25.0,13,8,62.0,BD,1.0,,14087,ASCENT
BD,2,2,100.0,2,2,100.0,3,2,67.0,4,3,75.0,13,6,46.0,Galaxy Carrots,1.0,,14087,ASCENT
Galaxy Carrots,2,2,100.0,2,2,100.0,2,0,0.0,8,4,50.0,11,4,36.0,BD,1.0,,14087,HAVEN
BD,0,2,0.0,4,0,0.0,0,0,,3,3,100.0,16,10,62.0,Galaxy Carrots,1.0,,14087,HAVEN
FUR,1,2,50.0,3,1,33.0,1,1,100.0,2,2,100.0,12,9,75.0,BD,1.0,,14100,ASCENT
BD,1,2,50.0,3,1,33.0,3,0,0.0,5,2,40.0,7,2,29.0,FUR,1.0,,14100,ASCENT
FUR,2,2,100.0,2,2,100.0,0,0,,2,2,100.0,11,9,82.0,BD,1.0,,14100,ICEBOX
BD,0,2,0.0,3,0,0.0,2,0,0.0,4,0,0.0,6,2,33.0,FUR,1.0,,14100,ICEBOX
GLB,1,2,50.0,3,1,33.0,0,0,,1,1,100.0,13,11,85.0,BD,1.0,2.06,15655,ASCENT
BD,1,2,50.0,2,1,50.0,3,0,0.0,6,2,33.0,6,1,17.0,GLB,1.0,2.06,15655,ASCENT
GLB,2,2,100.0,2,2,100.0,2,1,50.0,7,4,57.0,15,7,47.0,BD,1.0,2.06,15655,BIND
BD,0,2,0.0,4,0,0.0,1,1,100.0,4,4,100.0,17,7,41.0,GLB,1.0,2.06,15655,BIND
SLK,1,2,50.0,3,2,67.0,0,0,,1,1,100.0,15,10,67.0,BD,1.0,2.06,17038,ASCENT
BD,1,2,50.0,2,1,50.0,3,0,0.0,7,3,43.0,7,2,29.0,SLK,1.0,2.06,17038,ASCENT
BD,2,2,100.0,2,2,100.0,0,0,,4,3,75.0,9,8,89.0,FE,1.0,2.06,17041,ASCENT
FE,0,2,0.0,3,0,0.0,0,0,,8,2,25.0,4,0,0.0,BD,1.0,2.06,17041,ASCENT
BD,1,2,50.0,2,1,50.0,2,0,0.0,3,1,33.0,12,11,92.0,FE,1.0,2.06,17041,BIND
FE,1,2,50.0,3,1,33.0,0,0,,7,3,43.0,9,2,22.0,BD,1.0,2.06,17041,BIND
paiN,1,2,50.0,2,1,50.0,2,1,50.0,5,3,60.0,9,8,89.0,BD,1.0,2.06,17042,BIND
BD,1,2,50.0,2,1,50.0,3,0,0.0,5,3,60.0,8,1,12.0,paiN,1.0,2.06,17042,BIND
paiN,1,2,50.0,6,3,50.0,1,1,100.0,1,0,0.0,13,9,69.0,BD,1.0,2.06,17042,ICEBOX
BD,1,2,50.0,6,2,33.0,2,0,0.0,4,2,50.0,9,4,44.0,paiN,1.0,2.06,17042,ICEBOX
